TransactionID,LineItemID,CustomerID,FirstName,LastName,CustomerSegment,PaymentType,PreferredMagazine,CustomerHeightCM,SaleDate,Year,Month,DayOfWeek,Hour,ProductCategory,ProductID,UnitsSold,UnitPrice,PreDiscountRevenue,Revenue,Profit,PromotionUsed
TRANS-08733,2,CUST-0273,Rodrigo,Silva,Regular,Debit Card,Pharma Times,195,2023-08-20,2023,8,Sunday,13,Weight Loss,WEIG-138,1,36.35,36.35,36.35,18.18,No
TRANS-08735,1,CUST-0332,Beatriz,Santos,Parent,MB Way,Health Today,166,2023-08-07,2023,8,Monday,11,Baby Care,BABY-135,1,12.98,12.98,12.98,3.89,No
TRANS-08735,2,CUST-0332,Beatriz,Santos,Parent,Credit Card,Health Today,166,2023-08-07,2023,8,Monday,11,Medications,MEDI-151,1,18.18,18.18,18.18,2.73,No
TRANS-08737,1,CUST-0127,Leonor,Costa,Regular,MB Way,Health Today,171,2023-04-22,2023,4,Saturday,14,Dermocosmetics,DERM-118,1,20.9,20.9,20.9,8.36,No
TRANS-08738,1,CUST-0293,Rodrigo,Oliveira,Regular,Cash,Pharma Times,146,2023-11-14,2023,11,Tuesday,17,Supplements,SUPP-161,1,19.71,19.71,19.71,8.87,No
TRANS-08738,2,CUST-0293,Rodrigo,Oliveira,Regular,Cash,Pharma Times,146,2023-11-14,2023,11,Tuesday,17,Medications,MEDI-119,1,17.63,17.63,17.63,2.64,No
TRANS-08740,1,CUST-0295,Beatriz,Silva,Senior,MB Way,None,178,2023-05-26,2023,5,Friday,9,Medications,MEDI-109,1,8.33,8.33,8.33,1.25,No
TRANS-08741,1,CUST-0092,Rodrigo,Silva,Regular,MBWay,,182,2023-11-18,2023,11,Saturday,11,Medications,MEDI-163,1,14.24,14.24,14.24,2.14,No
TRANS-08741,2,CUST-0092,Rodrigo,Silva,Regular,MBWay,Wellness Weekly,182,2023-11-18,2023,11,Saturday,11,Dermocosmetics,DERM-169,1,41.22,41.22,41.22,16.49,No
TRANS-08741,3,CUST-0092,Rodrigo,Silva,Regular,MBWay,Wellness Weekly,182,2023-11-18,2023,11,Saturday,11,Weight Loss,WEIG-142,1,30.47,30.47,30.47,15.23,No
TRANS-08744,1,CUST-0266,Matilde,Santos,Regular,MBWay,,169,2023-05-15,2023,5,Monday,13,Supplements,SUPP-176,1,22.52,22.52,22.52,10.13,No
TRANS-08744,2,CUST-0266,Matilde,Santos,Regular,MBWay,None,169,2023-05-15,2023,5,Monday,13,Supplements,SUPP-182,1,23.37,23.37,23.37,10.52,No
TRANS-08746,1,CUST-0121,Francisco,Oliveira,Parent,MBWay,Wellness Weekly,194,2023-01-12,2023,1,Thursday,12,Medications,MEDI-155,1,10.77,10.77,10.77,1.62,No
TRANS-08746,2,CUST-0121,Francisco,Oliveira,Parent,MBWay,Wellness Weekly,194,2023-01-12,2023,1,Thursday,12,Supplements,SUPP-142,1,26.11,26.11,26.11,11.75,No
TRANS-08748,1,CUST-0139,Rodrigo,Santos,Senior,Credit Card,Health Today,156,2023-12-28,2023,12,Thursday,15,Medications,MEDI-161,1,10.16,10.16,10.16,1.52,No
TRANS-08748,2,CUST-0139,Rodrigo,Santos,Senior,Credit Card,Health Today,156,2023-12-28,2023,12,Thursday,15,Medications,MEDI-144,1,19.13,19.13,19.13,2.87,No
TRANS-08750,1,CUST-0177,Leonor,Santos,Regular,Debit Card,Wellness Weekly,154,2023-12-09,2023,12,Saturday,16,Medications,MEDI-197,1,17.29,17.29,17.29,2.59,No
TRANS-08750,2,CUST-0177,Leonor,Santos,Regular,Debit Card,Wellness Weekly,154,2023-12-09,2023,12,Saturday,16,Medications,MEDI-153,1,18.41,18.41,18.41,2.76,No
TRANS-08750,3,CUST-0177,Leonor,Santos,Regular,Debit Card,Wellness Weekly,154,2023-12-09,2023,12,Saturday,16,Dermocosmetics,DERM-104,1,40.82,40.82,40.82,16.33,No
TRANS-08753,1,CUST-0241,Matilde,Oliveira,Senior,Debit Card,Health Today,183,2023-06-21,2023,6,Wednesday,19,Medications,MEDI-156,2,7.91,15.81,15.81,2.37,No
TRANS-08754,1,CUST-0044,Beatriz,Oliveira,Parent,MBWay,None,166,2023-11-22,2023,11,Wednesday,13,Medications,MEDI-190,1,21.13,21.13,21.13,3.17,No
TRANS-08754,2,CUST-0044,Beatriz,Oliveira,Parent,MBWay,None,166,2023-11-22,2023,11,Wednesday,13,Baby Care,BABY-121,1,6.91,6.91,6.91,2.07,No
TRANS-08754,3,CUST-0044,Beatriz,Oliveira,Parent,MBWay,None,166,2023-11-22,2023,11,Wednesday,13,Baby Care,BABY-193,1,5.76,5.76,5.76,1.73,No
TRANS-08757,1,CUST-0112,Beatriz,Pereira,Parent,Cash,Wellness Weekly,191,2023-10-19,2023,10,Thursday,9,Baby Care,BABY-115,1,8.94,8.94,8.94,2.68,No
TRANS-08757,2,CUST-0112,Beatriz,Pereira,Parent,Credit Card,Wellness Weekly,191,2023-10-19,2023,10,Thursday,9,Medications,MEDI-133,2,16.67,33.34,33.34,5.0,No
TRANS-08759,1,CUST-0267,Francisco,Costa,Regular,Cash,Health Today,175,2023-06-02,2023,6,Friday,13,Weight Loss,WEIG-187,1,45.77,45.77,38.91,19.45,Yes
TRANS-08759,2,CUST-0267,Francisco,Costa,Regular,Cash,Health Today,175,2023-06-02,2023,6,Friday,13,Medications,MEDI-127,2,10.73,21.45,21.45,3.22,No
TRANS-08761,1,CUST-0211,Leonor,Silva,Regular,Cash,Health Today,168,2023-09-14,2023,9,Thursday,10,Medications,MEDI-158,2,20.75,41.5,41.5,6.22,No
TRANS-08762,1,CUST-0259,Matilde,Costa,Parent,Credit Card,Health Today,187,2023-01-06,2023,1,Friday,8,Medications,MEDI-163,1,18.38,18.38,18.38,2.76,No
TRANS-08762,2,CUST-0259,Matilde,Costa,Parent,Credit Card,Health Today,187,2023-01-06,2023,1,Friday,8,Medications,MEDI-181,1,13.07,13.07,13.07,1.96,No
TRANS-08764,1,CUST-0329,Francisco,Silva,Regular,Debit Card,None,154,2023-07-06,2023,7,Thursday,14,Weight Loss,WEIG-116,1,48.65,48.65,48.65,24.33,No
TRANS-08764,2,CUST-0329,Francisco,Silva,Regular,Debit Card,,154,2023-07-06,2023,7,Thursday,14,Medications,MEDI-135,1,7.54,7.54,7.54,1.13,No
TRANS-08766,1,CUST-0233,Beatriz,Silva,Regular,MBWay,Pharma Times,177,2023-09-28,2023,9,Thursday,8,Weight Loss,WEIG-127,1,43.83,43.83,43.83,21.91,No
TRANS-08766,2,CUST-0233,Beatriz,Silva,Regular,MBWay,Pharma Times,177,2023-09-28,2023,9,Thursday,8,Medications,MEDI-139,1,17.96,17.96,17.96,2.69,No
TRANS-08768,1,CUST-0263,Rodrigo,Pereira,Senior,Debit Card,None,194,2023-04-11,2023,4,Tuesday,18,Medications,MEDI-102,1,14.76,14.76,14.76,2.21,No
TRANS-08768,2,CUST-0263,Rodrigo,Pereira,Senior,Debit Card,None,194,2023-04-11,2023,4,Tuesday,18,Medications,MEDI-199,1,10.2,10.2,10.2,1.53,No
TRANS-08770,1,CUST-0169,Rodrigo,Pereira,Senior,Debit Card,Health Today,158,2023-12-04,2023,12,Monday,17,Baby Care,BABY-137,1,5.06,5.06,5.06,1.52,No
TRANS-08771,1,CUST-0150,Martim,Pereira,Senior,Debit Card,Wellness Weekly,140,2023-05-15,2023,5,Monday,11,Medications,MEDI-180,1,9.77,9.77,9.77,1.47,No
TRANS-08772,1,CUST-0030,Martim,Costa,Regular,Cash,Health Today,169,2023-11-11,2023,11,Saturday,14,Medications,MEDI-102,1,20.0,20.0,20.0,3.0,No
TRANS-08773,1,CUST-0284,Rodrigo,Santos,Parent,MB Way,Pharma Times,181,2023-09-17,2023,9,Sunday,11,Baby Care,BABY-132,1,11.29,11.29,11.29,3.39,No
TRANS-08773,2,CUST-0284,Rodrigo,Santos,Parent,Cash,Pharma Times,181,2023-09-17,2023,9,Sunday,11,Medications,MEDI-133,1,21.22,21.22,21.22,3.18,No
TRANS-08773,3,CUST-0284,Rodrigo,Santos,Parent,Credit Card,,181,2023-09-17,2023,9,Sunday,11,Baby Care,BABY-155,1,9.15,9.15,9.15,2.75,No
TRANS-08776,1,CUST-0320,Rodrigo,Oliveira,Senior,MBWay,Pharma Times,145,2023-09-15,2023,9,Friday,19,Weight Loss,WEIG-135,1,54.78,54.78,54.78,27.39,No
TRANS-08776,2,CUST-0320,Rodrigo,Oliveira,Senior,Credit Card,Pharma Times,145,2023-09-15,2023,9,Friday,19,Dermocosmetics,DERM-106,1,34.77,34.77,34.77,13.91,No
TRANS-08778,1,CUST-0162,Beatriz,Oliveira,Regular,MBWay,Wellness Weekly,157,2023-10-28,2023,10,Saturday,11,Weight Loss,WEIG-128,1,54.85,54.85,46.63,23.31,Yes
TRANS-08778,2,CUST-0162,Beatriz,Oliveira,Regular,MBWay,Wellness Weekly,157,2023-10-28,2023,10,Saturday,11,Medications,MEDI-181,1,16.39,16.39,16.39,2.46,No
TRANS-08778,3,CUST-0162,Beatriz,Oliveira,Regular,MBWay,Wellness Weekly,157,2023-10-28,2023,10,Saturday,11,Weight Loss,WEIG-148,1,49.57,49.57,49.57,24.78,No
TRANS-08781,1,CUST-0176,Francisco,Pereira,Regular,Debit Card,Health Today,165,2023-03-21,2023,3,Tuesday,19,Weight Loss,WEIG-155,1,47.34,47.34,47.34,23.67,No
TRANS-08781,2,CUST-0176,Francisco,Pereira,Regular,Debit Card,Health Today,165,2023-03-21,2023,3,Tuesday,19,Weight Loss,WEIG-116,1,25.56,25.56,25.56,12.78,No
TRANS-08781,3,CUST-0176,Francisco,Pereira,Regular,Debit Card,Health Today,165,2023-03-21,2023,3,Tuesday,19,Medications,MEDI-184,1,8.95,8.95,8.95,1.34,No
TRANS-08784,1,CUST-0307,Leonor,Santos,Parent,MBWay,Wellness Weekly,180,2023-12-04,2023,12,Monday,10,Baby Care,BABY-180,1,6.57,6.57,6.57,1.97,No
TRANS-08785,1,CUST-0011,Martim,Santos,Senior,Debit Card,Wellness Weekly,137,2023-11-04,2023,11,Saturday,11,Dermocosmetics,DERM-122,1,25.75,25.75,25.75,10.3,No
TRANS-08785,2,CUST-0011,Martim,Santos,Senior,MB Way,Wellness Weekly,137,2023-11-04,2023,11,Saturday,11,Medications,MEDI-152,1,21.54,21.54,21.54,3.23,No
TRANS-08787,1,CUST-0126,Leonor,Oliveira,Regular,Debit Card,None,139,2023-01-16,2023,1,Monday,12,Medications,MEDI-157,1,15.9,15.9,15.9,2.38,No
TRANS-08788,1,CUST-0181,Leonor,Santos,Regular,Cash,Wellness Weekly,173,2023-05-21,2023,5,Sunday,13,Medications,MEDI-108,1,17.24,17.24,17.24,2.59,No
TRANS-08788,2,CUST-0181,Leonor,Santos,Regular,Cash,Wellness Weekly,173,2023-05-21,2023,5,Sunday,13,Medications,MEDI-127,1,7.39,7.39,7.39,1.11,No
TRANS-08790,1,CUST-0075,Matilde,Pereira,Senior,Debit Card,None,172,2023-11-18,2023,11,Saturday,14,Medications,MEDI-178,1,8.4,8.4,8.4,1.26,No
TRANS-08790,2,CUST-0075,Matilde,Pereira,Senior,Debit Card,None,172,2023-11-18,2023,11,Saturday,14,Medications,MEDI-142,1,11.38,11.38,11.38,1.71,No
TRANS-08792,1,CUST-0103,Martim,Silva,Parent,Cash,Wellness Weekly,156,2023-02-10,2023,2,Friday,10,Dermocosmetics,DERM-186,1,19.2,19.2,19.2,7.68,No
TRANS-08792,2,CUST-0103,Martim,Silva,Parent,Cash,Wellness Weekly,156,2023-02-10,2023,2,Friday,10,Medications,MEDI-105,1,17.39,17.39,17.39,2.61,No
TRANS-08794,1,CUST-0197,Matilde,Pereira,Regular,MBWay,Pharma Times,184,2023-09-22,2023,9,Friday,12,Medications,MEDI-117,1,7.83,7.83,7.83,1.17,No
TRANS-08795,1,CUST-0271,Beatriz,Pereira,Regular,Debit Card,Wellness Weekly,154,2023-03-05,2023,3,Sunday,18,Weight Loss,WEIG-189,1,28.31,28.31,24.07,12.03,Yes
TRANS-08796,1,CUST-0029,Leonor,Silva,Regular,Debit Card,Health Today,169,2023-06-27,2023,6,Tuesday,19,Supplements,SUPP-139,1,27.18,27.18,27.18,12.23,No
TRANS-08797,1,CUST-0112,Beatriz,Pereira,Parent,MBWay,Wellness Weekly,191,2023-09-22,2023,9,Friday,12,Weight Loss,WEIG-146,1,48.86,48.86,48.86,24.43,No
TRANS-08797,2,CUST-0112,Beatriz,Pereira,Parent,Cash,Wellness Weekly,191,2023-09-22,2023,9,Friday,12,Medications,MEDI-177,1,10.07,10.07,10.07,1.51,No
TRANS-08797,3,CUST-0112,Beatriz,Pereira,Parent,Cash,Wellness Weekly,191,2023-09-22,2023,9,Friday,12,Baby Care,BABY-168,1,6.2,6.2,6.2,1.86,No
TRANS-08800,1,CUST-0169,Rodrigo,Pereira,Senior,Debit Card,Health Today,158,2023-11-23,2023,11,Thursday,19,Medications,MEDI-188,1,14.89,14.89,14.89,2.23,No
TRANS-08801,1,CUST-0054,Leonor,Oliveira,senior,Cash,None,175,2023-07-11,2023,7,Tuesday,17,Dermocosmetics,DERM-111,1,29.58,29.58,29.58,11.83,No
TRANS-08802,1,CUST-0348,Francisco,Silva,Senior,Credit Card,None,179,2023-04-07,2023,4,Friday,11,Medications,MEDI-198,1,9.07,9.07,9.07,1.36,No
TRANS-08802,2,CUST-0348,Francisco,Silva,Senior,Credit Card,None,179,2023-04-07,2023,4,Friday,11,Medications,MEDI-136,1,15.8,15.8,15.8,2.37,No
TRANS-08804,1,CUST-0051,Rodrigo,Pereira,Parent,MB Way,Pharma Times,192,2023-09-16,2023,9,Saturday,10,Baby Care,BABY-144,1,7.9,7.9,7.9,2.37,No
TRANS-08804,2,CUST-0051,Rodrigo,Pereira,Parent,Debit Card,Pharma Times,192,2023-09-16,2023,9,Saturday,10,Baby Care,BABY-183,1,8.35,8.35,8.35,2.51,No
TRANS-08806,1,CUST-0271,Beatriz,Pereira,Regular,Debit Card,,154,2023-09-27,2023,9,Wednesday,15,Medications,MEDI-185,1,12.05,12.05,12.05,1.81,No
TRANS-08806,2,CUST-0271,Beatriz,Pereira,Regular,Debit Card,Wellness Weekly,154,2023-09-27,2023,9,Wednesday,15,Supplements,SUPP-144,1,17.87,17.87,17.87,8.04,No
TRANS-08808,1,CUST-0263,Rodrigo,Pereira,Senior,Debit Card,None,194,2023-03-05,2023,3,Sunday,13,Supplements,SUPP-174,1,27.53,27.53,27.53,12.39,No
TRANS-08809,1,CUST-0318,Martim,Santos,Senior,MBWay,Health Today,159,2023-06-18,2023,6,Sunday,16,Medications,MEDI-139,1,14.53,14.53,14.53,2.18,No
TRANS-08809,2,CUST-0318,Martim,Santos,Senior,MBWay,Health Today,159,2023-06-18,2023,6,Sunday,16,Medications,MEDI-150,1,18.99,18.99,18.99,2.85,No
TRANS-08811,1,CUST-0008,Beatriz,Oliveira,Regular,MBWay,Wellness Weekly,198,2023-12-29,2023,12,Friday,18,Medications,MEDI-198,1,15.32,15.32,15.32,2.3,No
TRANS-08812,1,CUST-0300,Leonor,Pereira,Regular,Cash,Health Today,179,2023-02-28,2023,2,Tuesday,18,Weight Loss,WEIG-192,1,45.8,45.8,45.8,22.9,No
TRANS-08813,1,CUST-0262,Leonor,Santos,Parent,Debit Card,Pharma Times,166,2023-10-20,2023,10,Friday,10,Medications,MEDI-118,1,11.32,11.32,11.32,1.7,No
TRANS-08813,2,CUST-0262,Leonor,Santos,Parent,Debit Card,Pharma Times,166,2023-10-20,2023,10,Friday,10,Baby Care,BABY-192,1,6.9,6.9,6.9,2.07,No
TRANS-08815,1,CUST-0171,Beatriz,Costa,Parent,Credit Card,Health Today,208,2023-01-14,2023,1,Saturday,16,Baby Care,BABY-157,1,8.3,8.3,8.3,2.49,No
TRANS-08815,2,CUST-0171,Beatriz,Costa,Parent,Credit Card,Health Today,208,2023-01-14,2023,1,Saturday,16,Baby Care,BABY-147,1,7.82,7.82,7.82,2.35,No
TRANS-08817,1,CUST-0108,Rodrigo,Pereira,Regular,Debit Card,None,198,2023-07-08,2023,7,Saturday,17,Medications,MEDI-143,1,8.17,8.17,8.17,1.23,No
TRANS-08818,1,CUST-0032,Beatriz,Silva,Regular,Credit Card,Wellness Weekly,170,2023-09-17,2023,9,Sunday,18,Medications,MEDI-197,1,16.96,16.96,16.96,2.54,No
TRANS-08818,2,CUST-0032,Beatriz,Silva,Regular,Credit Card,Wellness Weekly,170,2023-09-17,2023,9,Sunday,18,Medications,MEDI-158,2,11.95,23.89,23.89,3.58,No
TRANS-08818,3,CUST-0032,Beatriz,Silva,Regular,Credit Card,Wellness Weekly,170,2023-09-17,2023,9,Sunday,18,Supplements,SUPP-158,1,22.04,22.04,22.04,9.92,No
TRANS-08821,1,CUST-0255,Beatriz,Costa,Regular,Credit Card,Wellness Weekly,180,2023-09-10,2023,9,Sunday,8,Medications,MEDI-135,1,20.11,20.11,20.11,3.02,No
TRANS-08822,1,CUST-0190,Beatriz,Pereira,Senior,Credit Card,None,166,2023-05-26,2023,5,Friday,18,Supplements,SUPP-191,1,17.34,17.34,17.34,7.8,No
TRANS-08822,2,CUST-0190,Beatriz,Pereira,Senior,Credit Card,None,166,2023-05-26,2023,5,Friday,18,Medications,MEDI-158,1,11.33,11.33,11.33,1.7,No
TRANS-08824,1,CUST-0301,Rodrigo,Santos,Senior,Debit Card,Health Today,199,2023-05-08,2023,5,Monday,16,Medications,MEDI-162,1,16.24,16.24,16.24,2.44,No
TRANS-08825,1,CUST-0009,Martim,Pereira,Regular,MBWay,None,181,2023-09-10,2023,9,Sunday,18,Supplements,SUPP-108,1,30.48,30.48,30.48,13.72,No
TRANS-08826,1,CUST-0187,Matilde,Costa,Regular,Credit Card,Health Today,195,2023-11-04,2023,11,Saturday,20,Baby Care,BABY-137,1,7.48,7.48,7.48,2.25,No
TRANS-08826,2,CUST-0187,Matilde,Costa,Regular,MBWay,Health Today,195,2023-11-04,2023,11,Saturday,20,Medications,MEDI-189,1,13.93,13.93,13.93,2.09,No
TRANS-08828,1,CUST-0136,Martim,Costa,Regular,Credit Card,Pharma Times,186,2023-02-24,2023,2,Friday,18,Medications,MEDI-156,1,9.96,9.96,9.96,1.49,No
TRANS-08828,2,CUST-0136,Martim,Costa,Regular,Credit Card,Pharma Times,186,2023-02-24,2023,2,Friday,18,Weight Loss,WEIG-173,1,34.76,34.76,34.76,17.38,No
TRANS-08830,1,CUST-0251,Rodrigo,Santos,Parent,Debit Card,Pharma Times,177,2023-03-02,2023,3,Thursday,20,Baby Care,BABY-120,1,9.69,9.69,9.69,2.91,No
TRANS-08830,2,CUST-0251,Rodrigo,Santos,Parent,Debit Card,Pharma Times,177,2023-03-02,2023,3,Thursday,20,Baby Care,BABY-144,1,12.44,12.44,12.44,3.73,No
TRANS-08830,3,CUST-0251,Rodrigo,Santos,Parent,Debit Card,Pharma Times,177,2023-03-02,2023,3,Thursday,20,Medications,MEDI-158,1,10.95,10.95,10.95,1.64,No
TRANS-08833,1,CUST-0011,Martim,Santos,Senior,Debit Card,Wellness Weekly,137,2023-07-12,2023,7,Wednesday,16,Medications,MEDI-139,1,9.32,9.32,9.32,1.4,No
TRANS-08833,2,CUST-0011,Martim,Santos,Senior,Debit Card,Wellness Weekly,137,2023-07-12,2023,7,Wednesday,16,Medications,MEDI-120,1,17.19,17.19,17.19,2.58,No
TRANS-08833,3,CUST-0011,Martim,Santos,Senior,Debit Card,Wellness Weekly,137,2023-07-12,2023,7,Wednesday,16,Medications,MEDI-151,2,19.08,38.16,38.16,5.72,No
TRANS-08836,1,CUST-0145,Francisco,Silva,Parent,MBWay,Pharma Times,143,2023-07-08,2023,7,Saturday,13,Baby Care,BABY-115,1,6.62,6.62,6.62,1.98,No
TRANS-08837,1,CUST-0053,Francisco,Costa,Regular,Debit Card,Health Today,168,2023-09-12,2023,9,Tuesday,15,Medications,MEDI-182,1,7.84,7.84,7.84,1.18,No
TRANS-08838,1,CUST-0145,Francisco,Silva,Parent,MBWay,Pharma Times,143,2023-07-06,2023,7,Thursday,9,Weight Loss,WEIG-144,1,47.66,47.66,47.66,23.83,No
TRANS-08839,1,CUST-0181,Leonor,Santos,Regular,Cash,Wellness Weekly,173,2023-07-02,2023,7,Sunday,9,Dermocosmetics,DERM-180,1,41.63,41.63,41.63,16.65,No
TRANS-08839,2,CUST-0181,Leonor,Santos,Regular,Cash,Wellness Weekly,173,2023-07-02,2023,7,Sunday,9,Dermocosmetics,DERM-147,1,39.04,39.04,39.04,15.62,No
TRANS-08841,1,CUST-0063,Beatriz,Oliveira,Parent,MBWay,Wellness Weekly,175,2023-08-06,2023,8,Sunday,16,Medications,MEDI-172,1,16.95,16.95,16.95,2.54,No
TRANS-08842,1,CUST-0105,Francisco,Oliveira,Regular,Debit Card,None,155,2023-07-10,2023,7,Monday,20,Supplements,SUPP-185,1,32.41,32.41,32.41,14.58,No
TRANS-08842,2,CUST-0105,Francisco,Oliveira,Regular,MB Way,None,155,2023-07-10,2023,7,Monday,20,Weight Loss,WEIG-198,1,37.81,37.81,37.81,18.91,No
TRANS-08842,3,CUST-0105,Francisco,Oliveira,Regular,Debit Card,None,155,2023-07-10,2023,7,Monday,20,Weight Loss,WEIG-172,1,41.45,41.45,41.45,20.72,No
TRANS-08845,1,CUST-0004,Matilde,Silva,Regular,Debit Card,Wellness Weekly,178,2023-06-04,2023,6,Sunday,17,Baby Care,BABY-196,1,5.24,5.24,5.24,1.57,No
TRANS-08846,1,CUST-0214,Martim,Santos,Regular,Debit Card,Pharma Times,185,2023-01-27,2023,1,Friday,20,Supplements,SUPP-138,1,22.47,22.47,19.1,8.6,Yes
TRANS-08846,2,CUST-0214,Martim,Santos,Regular,Debit Card,Pharma Times,185,2023-01-27,2023,1,Friday,20,Medications,MEDI-148,1,17.21,17.21,17.21,2.58,No
TRANS-08848,1,CUST-0287,Matilde,Oliveira,Regular,Credit Card,Health Today,188,2023-06-14,2023,6,Wednesday,12,Weight Loss,WEIG-199,1,41.9,41.9,35.62,17.81,Yes
TRANS-08849,1,CUST-0297,Matilde,Oliveira,Senior,Cash,Health Today,175,2023-08-22,2023,8,Tuesday,11,Medications,MEDI-175,1,12.86,12.86,12.86,1.93,No
TRANS-08849,2,CUST-0297,Matilde,Oliveira,Senior,Cash,Health Today,175,2023-08-22,2023,8,Tuesday,11,Medications,MEDI-150,2,18.68,37.35,37.35,5.6,No
TRANS-08851,1,CUST-0316,Rodrigo,Pereira,Senior,Cash,Health Today,145,2023-12-16,2023,12,Saturday,17,Supplements,SUPP-132,1,26.36,26.36,26.36,11.86,No
TRANS-08851,2,CUST-0316,Rodrigo,Pereira,Senior,Cash,Health Today,145,2023-12-16,2023,12,Saturday,17,Supplements,SUPP-154,1,24.52,24.52,20.84,9.38,Yes
TRANS-08853,1,CUST-0266,Matilde,Santos,Regular,MBWay,None,169,2023-09-17,2023,9,Sunday,12,Medications,MEDI-170,1,17.19,17.19,17.19,2.58,No
TRANS-08854,1,CUST-0046,Beatriz,Oliveira,Senior,Cash,None,177,2023-01-18,2023,1,Wednesday,12,Medications,MEDI-148,2,18.44,36.87,36.87,5.53,No
TRANS-08855,1,CUST-0101,Matilde,Santos,Senior,Debit Card,Health Today,171,2023-11-02,2023,11,Thursday,19,Dermocosmetics,DERM-111,1,26.08,26.08,26.08,10.43,No
TRANS-08856,1,CUST-0105,Francisco,Oliveira,Regular,Debit Card,None,155,2023-03-30,2023,3,Thursday,18,Supplements,SUPP-106,1,18.7,18.7,18.7,8.42,No
TRANS-08857,1,CUST-0017,Beatriz,Oliveira,Regular,Credit Card,Health Today,147,2023-11-09,2023,11,Thursday,12,Medications,MEDI-191,1,17.17,17.17,17.17,2.58,No
TRANS-08858,1,CUST-0122,Leonor,Santos,Senior,Debit Card,,189,2023-12-29,2023,12,Friday,10,Supplements,SUPP-128,1,21.67,21.67,21.67,9.75,No
TRANS-08859,1,CUST-0256,Beatriz,Pereira,Regular,Cash,Pharma Times,169,2023-10-28,2023,10,Saturday,16,Supplements,SUPP-106,1,13.05,13.05,13.05,5.87,No
TRANS-08859,2,CUST-0256,Beatriz,Pereira,Regular,Cash,Pharma Times,169,2023-10-28,2023,10,Saturday,16,Supplements,SUPP-186,1,23.87,23.87,23.87,10.74,No
TRANS-08861,1,CUST-0326,Matilde,Oliveira,Regular,MBWay,Health Today,162,2023-08-18,2023,8,Friday,8,Weight Loss,WEIG-167,1,42.92,42.92,42.92,21.46,No
TRANS-08861,2,CUST-0326,Matilde,Oliveira,Regular,MBWay,Health Today,162,2023-08-18,2023,8,Friday,8,Medications,MEDI-109,1,16.22,16.22,16.22,2.43,No
TRANS-08861,3,CUST-0326,Matilde,Oliveira,Regular,MBWay,Health Today,162,2023-08-18,2023,8,Friday,8,Dermocosmetics,DERM-168,1,43.58,43.58,43.58,17.43,No
TRANS-08864,1,CUST-0231,Rodrigo,Oliveira,Parent,Credit Card,None,172,2023-09-24,2023,9,Sunday,9,Baby Care,BABY-113,1,8.3,8.3,8.3,2.49,No
TRANS-08865,1,CUST-0232,Matilde,Santos,Senior,Credit Card,Wellness Weekly,177,2023-08-10,2023,8,Thursday,8,Medications,MEDI-152,1,20.23,20.23,20.23,3.03,No
TRANS-08866,1,CUST-0070,Rodrigo,Santos,Regular,Debit Card,Pharma Times,185,2023-01-05,2023,1,Thursday,19,Medications,MEDI-170,1,14.69,14.69,14.69,2.2,No
TRANS-08866,2,CUST-0070,Rodrigo,Santos,Regular,Debit Card,Pharma Times,185,2023-01-05,2023,1,Thursday,19,Dermocosmetics,DERM-112,1,20.59,20.59,20.59,8.24,No
TRANS-08868,1,CUST-0208,Beatriz,Silva,Regular,Cash,Pharma Times,164,2023-08-11,2023,8,Friday,18,Medications,MEDI-138,1,9.23,9.23,9.23,1.39,No
TRANS-08868,2,CUST-0208,Beatriz,Silva,Regular,Cash,,164,2023-08-11,2023,8,Friday,18,Medications,MEDI-153,2,19.72,39.45,39.45,5.92,No
TRANS-08870,1,CUST-0132,Beatriz,Santos,Regular,Debit Card,Health Today,170,2023-08-26,2023,8,Saturday,14,Weight Loss,WEIG-183,1,46.83,46.83,46.83,23.41,No
TRANS-08870,2,CUST-0132,Beatriz,Santos,Regular,Debit Card,Health Today,170,2023-08-26,2023,8,Saturday,14,Weight Loss,WEIG-198,1,37.32,37.32,37.32,18.66,No
TRANS-08872,1,CUST-0223,Matilde,Santos,Parent,Debit Card,None,188,2023-07-28,2023,7,Friday,11,Weight Loss,WEIG-131,1,47.47,47.47,47.47,23.74,No
TRANS-08872,2,CUST-0223,Matilde,Santos,Parent,Debit Card,None,188,2023-07-28,2023,7,Friday,11,Dermocosmetics,DERM-142,1,35.49,35.49,35.49,14.2,No
TRANS-08874,1,CUST-0282,Beatriz,Oliveira,Regular,Cash,Wellness Weekly,154,2023-08-31,2023,8,Thursday,19,Medications,MEDI-157,1,11.54,11.54,11.54,1.73,No
TRANS-08875,1,CUST-0313,Rodrigo,Costa,Parent,MBWay,Wellness Weekly,180,2023-10-18,2023,10,Wednesday,18,Medications,MEDI-122,2,14.9,29.79,29.79,4.47,No
TRANS-08875,2,CUST-0313,Rodrigo,Costa,Parent,MBWay,Wellness Weekly,180,2023-10-18,2023,10,Wednesday,18,Medications,MEDI-185,1,20.98,20.98,20.98,3.15,No
TRANS-08877,1,CUST-0132,Beatriz,Santos,Regular,Debit Card,Health Today,170,2023-07-16,2023,7,Sunday,16,Supplements,SUPP-179,1,28.86,28.86,28.86,12.99,No
TRANS-08877,2,CUST-0132,Beatriz,Santos,Regular,Debit Card,Health Today,170,2023-07-16,2023,7,Sunday,16,Weight Loss,WEIG-179,1,28.73,28.73,28.73,14.36,No
