SessionID,CustomerID,FirstName,LastName,CustomerSegment,Sofa_Color,Pillow_Size,SessionDate,Year,Month,DayOfWeek,Genre,Title,Is_Trending,Episodes_Watched,Watch_Next_Episode,User_Country,User_Age
SESS-00831,USER-0240,Chris,Taylor,New Subscriber,Blue,Queen,2024-03-30,2024,3,Saturday,Drama,Last Hope,No,2,Yes,USA,20
SESS-00832,USER-0265,Joshua,Martin,Family Account,,Standard,2024-01-26,2024,1,Friday,Comedy,The Misfit,No,1,No,USA,28
SESS-00833,USER-0036,Sarah,Harris,Regular User,Blue,Queen,2024-07-14,2024,7,Sunday,Drama,Crossroads,No,1,No,USA,63
SESS-00834,USER-0087,Ashley,Thompson,New Subscriber,Red,Standard,2024-04-10,2024,4,Wednesday,Comedy,Just Kidding,No,1,No,USA,45
SESS-00835,USER-0234,Ashley,Jackson,New Subscriber,Black,Queen,2024-01-09,2024,1,Tuesday,Comedy,The Misfit,No,2,No,USA,59
SESS-00836,USER-0129,Jessica,Anderson,Family Account,Black,King,2024-06-23,2024,6,Sunday,Family,The Magical Treehouse,No,3,No,USA,48
SESS-00837,USER-0194,Ashley,Harris,Regular User,Red,Standard,2024-12-09,2024,12,Monday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,26
SESS-00838,USER-0064,Sarah,Harris,Regular User,Beige,King,2024-12-11,2024,12,Wednesday,Drama,The Inheritance,No,1,No,USA,44
SESS-00839,USER-0246,Chris,Harris,Family Account,Beige,Standard,2024-04-28,2024,4,Sunday,Family,The Magical Treehouse,Yes,2,Yes,USA,29
SESS-00840,USER-0194,Ashley,Harris,Regular User,Red,Standard,2024-05-02,2024,5,Thursday,Drama,City Lights,No,1,No,USA,25
SESS-00841,USER-0086,Amanda,Anderson,Regular User,Black,King,2024-04-15,2024,4,Monday,Sci-Fi,Dimension Drift,Yes,1,Yes,USA,61
SESS-00842,USER-0166,Joshua,Taylor,Regular User,Black,Standard,2024-01-31,2024,1,Wednesday,Comedy,The Misfit,No,2,No,USA,58
SESS-00843,USER-0198,Joshua,White,Regular User,Black,Queen,2024-01-23,2024,1,Tuesday,Sci-Fi,Chronos,No,2,No,USA,39
SESS-00844,USER-0120,Jessica,Harris,Family Account,Red,Queen,2024-07-01,2024,7,Monday,Comedy,Laugh Track,No,1,No,USA,35
SESS-00845,USER-0215,Daniel,Jackson,Family Account,Grey,Standard,2024-12-02,2024,12,Monday,Family,Adventures of Sparky,No,4,No,USA,47
SESS-00846,USER-0177,Matthew,Jackson,Family Account,Beige,Queen,2024-04-17,2024,4,Wednesday,Family,Holiday Heist,No,1,No,USA,28
SESS-00847,USER-0157,Ashley,Jackson,New Subscriber,Red,Queen,2024-07-08,2024,7,Monday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,19
SESS-00848,USER-0223,Amanda,Harris,Regular User,Blue,Queen,2024-05-31,2024,5,Friday,Sci-Fi,The Omega Protocol,No,1,No,USA,46
SESS-00849,USER-0032,Ashley,Anderson,Family Account,Beige,King,2024-01-14,2024,1,Sunday,Sci-Fi,Dimension Drift,Yes,3,Yes,USA,43
SESS-00850,USER-0006,Matthew,White,Regular User,Blue,Standard,2024-12-24,2024,12,Tuesday,Family,Adventures of Sparky,Yes,5,Yes,USA,31
SESS-00851,USER-0125,Jessica,Thompson,New Subscriber,Black,King,2024-02-28,2024,2,Wednesday,Sci-Fi,Dimension Drift,Yes,2,Yes,USA,45
SESS-00852,USER-0046,Ashley,Taylor,New Subscriber,Red,King,2024-12-25,2024,12,Wednesday,Drama,City Lights,No,1,No,USA,52
SESS-00853,USER-0026,Jessica,Harris,Family Account,Red,Standard,2024-11-24,2024,11,Sunday,Drama,City Lights,No,2,No,USA,23
SESS-00854,USER-0089,Ashley,Thomas,New Subscriber,Blue,King,2024-08-07,2024,8,Wednesday,Drama,The Inheritance,Yes,1,Yes,USA,53
SESS-00855,USER-0295,Joshua,Martin,Family Account,,Standard,2024-12-03,2024,12,Tuesday,Comedy,Laugh Track,No,1,No,USA,29
SESS-00856,USER-0105,Daniel,Thompson,Regular User,Red,Standard,2024-07-03,2024,7,Wednesday,Drama,Last Hope,No,1,No,USA,51
SESS-00857,USER-0276,Matthew,Thompson,Family Account,Beige,Standard,2024-11-26,2024,11,Tuesday,Comedy,The Misfit,No,1,No,USA,23
SESS-00858,USER-0288,Sarah,Anderson,Family Account,Blue,Standard,2024-10-16,2024,10,Wednesday,Family,The Magical Treehouse,No,1,No,USA,54
SESS-00859,USER-0248,Sarah,Anderson,Regular User,Blue,King,2024-05-22,2024,5,Wednesday,Family,Adventures of Sparky,No,1,No,United States,54
SESS-00860,USER-0228,Chris,Taylor,regular user,Beige,Standard,2024-08-22,2024,8,Thursday,Family,Adventures of Sparky,No,1,No,United States,25
SESS-00861,USER-0084,Chris,Harris,New Subscriber,Black,Queen,2024-09-20,2024,9,Friday,Family,Holiday Heist,No,1,No,USA,54
SESS-00862,USER-0171,Ashley,Thomas,Regular User,Grey,Queen,2024-08-11,2024,8,Sunday,Comedy,Laugh Track,No,2,No,USA,57
SESS-00863,USER-0209,Amanda,White,Family Account,Black,King,2024-08-04,2024,8,Sunday,Sci-Fi,Chronos,No,2,Yes,USA,50
SESS-00864,USER-0042,Sarah,Martin,Regular User,Beige,Standard,2024-01-02,2024,1,Tuesday,Drama,The Inheritance,Yes,2,Yes,USA,58
SESS-00865,USER-0126,Jessica,Martin,Regular User,Blue,Queen,2024-04-24,2024,4,Wednesday,Drama,Last Hope,Yes,1,Yes,USA,63
SESS-00866,USER-0135,Chris,Anderson,Family Account,Blue,Standard,2024-04-01,2024,4,Monday,Family,The Magical Treehouse,No,1,No,USA,48
SESS-00867,USER-0110,Joshua,White,Regular User,Red,Standard,2024-06-20,2024,6,Thursday,Drama,Crossroads,No,1,No,USA,51
SESS-00868,USER-0233,Jessica,White,Regular User,Red,King,2024-05-27,2024,5,Monday,Drama,City Lights,No,1,No,USA,28
SESS-00869,USER-0103,Sarah,Harris,Regular User,Blue,King,2024-10-14,2024,10,Monday,Family,Holiday Heist,No,1,No,United States,53
SESS-00870,USER-0147,Daniel,Thompson,New Subscriber,Blue,King,2024-04-20,2024,4,Saturday,Sci-Fi,Galaxy Runners,No,3,Yes,USA,21
SESS-00871,USER-0175,Amanda,Anderson,Regular User,Beige,King,2024-12-18,2024,12,Wednesday,Sci-Fi,The Omega Protocol,No,1,No,USA,34
SESS-00872,USER-0033,Ashley,Harris,New Subscriber,Black,King,2024-06-29,2024,6,Saturday,Comedy,Just Kidding,No,3,No,USA,33
SESS-00873,USER-0147,Daniel,Thompson,New Subscriber,,King,2024-07-13,2024,7,Saturday,Drama,Last Hope,No,3,Yes,USA,47
SESS-00874,USER-0222,Amanda,Martin,Regular User,Grey,Queen,2024-09-29,2024,9,Sunday,Sci-Fi,The Omega Protocol,No,3,No,United States,56
SESS-00875,USER-0053,Jessica,Harris,Regular User,Blue,King,2024-07-02,2024,7,Tuesday,Drama,Last Hope,No,1,No,USA,61
SESS-00876,USER-0054,Chris,Taylor,Regular User,Black,King,2024-01-09,2024,1,Tuesday,Drama,The Inheritance,No,1,Yes,USA,22
SESS-00877,USER-0110,Joshua,White,Regular User,Red,Standard,2024-01-11,2024,1,Thursday,Sci-Fi,The Omega Protocol,Yes,1,Yes,USA,57
SESS-00878,USER-0072,Joshua,Jackson,New Subscriber,Red,Queen,2024-04-17,2024,4,Wednesday,Drama,Crossroads,No,1,Yes,USA,54
SESS-00879,USER-0050,Sarah,Taylor,Family Account,Beige,Queen,2024-08-01,2024,8,Thursday,Comedy,Laugh Track,Yes,1,Yes,USA,60
SESS-00880,USER-0182,Jessica,White,Regular User,Grey,Standard,2024-05-12,2024,5,Sunday,Family,The Magical Treehouse,No,2,No,USA,43
SESS-00881,USER-0085,Ashley,Anderson,Regular User,Beige,Standard,2024-07-28,2024,7,Sunday,Drama,City Lights,No,2,No,USA,45
SESS-00882,USER-0066,Joshua,Harris,Regular User,Grey,Queen,2024-02-28,2024,2,Wednesday,Sci-Fi,Chronos,Yes,2,Yes,USA,36
SESS-00883,USER-0244,Jessica,Martin,Regular User,Red,Standard,2024-02-24,2024,2,Saturday,Family,Adventures of Sparky,No,3,No,USA,38
SESS-00884,USER-0064,Sarah,Harris,Regular User,Beige,King,2024-11-12,2024,11,Tuesday,Sci-Fi,Dimension Drift,No,1,No,USA,45
SESS-00885,USER-0253,Chris,Harris,New Subscriber,Red,King,2024-10-08,2024,10,Tuesday,Drama,The Inheritance,No,1,No,USA,36
SESS-00886,USER-0064,Sarah,Harris,Regular User,Beige,King,2024-11-23,2024,11,Saturday,Sci-Fi,Chronos,No,3,Yes,USA,53
SESS-00887,USER-0092,Amanda,Harris,Family Account,,Queen,2024-08-04,2024,8,Sunday,Sci-Fi,Chronos,Yes,2,Yes,USA,28
SESS-00888,USER-0202,Ashley,Anderson,New Subscriber,Beige,Standard,2024-04-07,2024,4,Sunday,Sci-Fi,Chronos,Yes,2,Yes,USA,36
SESS-00889,USER-0021,Chris,Martin,Regular User,Blue,Queen,2024-04-16,2024,4,Tuesday,Comedy,Laugh Track,No,1,No,United States,22
SESS-00890,USER-0289,Sarah,Thomas,Regular User,Blue,Standard,2024-12-27,2024,12,Friday,Drama,City Lights,Yes,1,Yes,USA,19
SESS-00891,USER-0175,Amanda,Anderson,Regular User,Beige,King,2024-08-15,2024,8,Thursday,Drama,The Inheritance,No,1,No,USA,42
SESS-00892,USER-0103,Sarah,Harris,Regular User,Blue,King,2024-12-26,2024,12,Thursday,Family,Holiday Heist,Yes,4,Yes,USA,43
SESS-00893,USER-0174,Joshua,Martin,Regular User,Black,Standard,2024-03-11,2024,3,Monday,Sci-Fi,Dimension Drift,No,1,No,USA,47
SESS-00894,USER-0241,Ashley,Thomas,Family Account,Grey,Standard,2024-08-11,2024,8,Sunday,Family,Holiday Heist,No,2,No,USA,34
SESS-00895,USER-0004,Matthew,Anderson,New Subscriber,Blue,Queen,2024-04-03,2024,4,Wednesday,Comedy,Laugh Track,No,1,No,USA,38
SESS-00896,USER-0299,Amanda,White,New Subscriber,Beige,Queen,2024-04-29,2024,4,Monday,Sci-Fi,Galaxy Runners,No,1,No,USA,37
SESS-00897,USER-0274,Amanda,Taylor,Regular User,Beige,Standard,2024-08-09,2024,8,Friday,Sci-Fi,Galaxy Runners,No,1,No,USA,35
SESS-00898,USER-0247,Jessica,Thomas,Family Account,Red,Standard,2024-12-22,2024,12,Sunday,Sci-Fi,Dimension Drift,No,3,No,USA,64
SESS-00899,USER-0201,Chris,Martin,Regular User,,Queen,2024-10-18,2024,10,Friday,Drama,City Lights,No,1,No,USA,33
SESS-00900,USER-0292,Joshua,Anderson,Regular User,Black,King,2024-11-26,2024,11,Tuesday,Drama,The Inheritance,No,2,No,USA,45
SESS-00901,USER-0149,Sarah,Harris,New Subscriber,Grey,Standard,2024-10-14,2024,10,Monday,Drama,Last Hope,Yes,1,Yes,USA,29
SESS-00902,USER-0121,Joshua,Martin,Regular User,Black,King,2024-12-03,2024,12,Tuesday,Sci-Fi,Galaxy Runners,No,1,No,USA,57
SESS-00903,USER-0019,Matthew,White,Family Account,Beige,Standard,2024-03-13,2024,3,Wednesday,Sci-Fi,Chronos,Yes,1,Yes,USA,23
SESS-00904,USER-0254,Ashley,Thompson,Regular User,Red,Standard,2024-06-16,2024,6,Sunday,Sci-Fi,Dimension Drift,No,3,No,USA,41
SESS-00905,USER-0232,Chris,White,Regular User,Red,Queen,2024-04-17,2024,4,Wednesday,Sci-Fi,Chronos,Yes,1,Yes,USA,60
SESS-00906,USER-0243,Amanda,Taylor,Regular User,Blue,Standard,2024-01-18,2024,1,Thursday,Sci-Fi,The Omega Protocol,No,2,No,USA,23
SESS-00907,USER-0206,Amanda,Thompson,New Subscriber,Blue,Standard,2024-07-28,2024,7,Sunday,Drama,Last Hope,No,2,No,USA,34
SESS-00908,USER-0273,Amanda,Taylor,New Subscriber,Grey,King,2024-07-07,2024,7,Sunday,Comedy,The Misfit,No,1,Yes,USA,59
SESS-00909,USER-0083,Sarah,Jackson,New Subscriber,Beige,King,2024-02-04,2024,2,Sunday,Comedy,Just Kidding,No,3,No,USA,36
SESS-00910,USER-0182,Jessica,White,Regular User,Grey,Standard,2024-02-13,2024,2,Tuesday,Drama,Crossroads,No,2,No,USA,64
SESS-00911,USER-0237,Matthew,Taylor,Family Account,Beige,King,2024-04-15,2024,4,Monday,Drama,Last Hope,No,1,No,USA,45
SESS-00912,USER-0149,Sarah,Harris,New Subscriber,Grey,Standard,2024-04-12,2024,4,Friday,Comedy,Just Kidding,Yes,1,Yes,USA,46
SESS-00913,USER-0254,Ashley,Thompson,Regular User,Red,Standard,2024-02-03,2024,2,Saturday,Sci-Fi,Galaxy Runners,No,2,No,USA,24
SESS-00914,USER-0074,Matthew,Jackson,Regular User,Red,Standard,2024-08-24,2024,8,Saturday,Sci-Fi,Chronos,No,2,Yes,USA,36
SESS-00915,USER-0280,Chris,Harris,New Subscriber,Black,Queen,2024-10-23,2024,10,Wednesday,Comedy,The Misfit,No,1,No,USA,25
SESS-00916,USER-0097,Chris,Thomas,Regular User,Black,Queen,2024-06-18,2024,6,Tuesday,Sci-Fi,Chronos,Yes,1,Yes,USA,25
SESS-00917,USER-0097,Chris,Thomas,Regular User,Black,Queen,2024-02-21,2024,2,Wednesday,Drama,Crossroads,No,1,No,USA,22
SESS-00918,USER-0086,Amanda,Anderson,Regular User,Black,King,2024-02-21,2024,2,Wednesday,Drama,City Lights,Yes,2,Yes,USA,60
SESS-00919,USER-0281,Chris,Thompson,Regular User,Black,Standard,2024-08-09,2024,8,Friday,Drama,The Inheritance,No,1,No,USA,51
SESS-00920,USER-0003,Matthew,White,Family Account,Blue,Queen,2024-11-15,2024,11,Friday,Family,Holiday Heist,No,2,Yes,USA,38
SESS-00921,USER-0140,Joshua,Thompson,Family Account,Red,King,2024-01-25,2024,1,Thursday,Comedy,Just Kidding,No,1,No,USA,21
SESS-00922,USER-0155,Daniel,Thomas,New Subscriber,Grey,Standard,2024-02-23,2024,2,Friday,Drama,Crossroads,Yes,2,Yes,USA,61
SESS-00923,USER-0286,Matthew,Thompson,Regular User,Blue,Queen,2024-06-27,2024,6,Thursday,Family,The Magical Treehouse,No,1,No,USA,53
SESS-00924,USER-0137,Jessica,Anderson,New Subscriber,Red,Standard,2024-09-02,2024,9,Monday,Sci-Fi,Chronos,No,1,No,USA,22
SESS-00925,USER-0206,Amanda,Thompson,New Subscriber,Blue,Standard,2024-04-22,2024,4,Monday,Drama,Last Hope,Yes,1,Yes,USA,40
SESS-00926,USER-0088,Jessica,Jackson,New Subscriber,Black,King,2024-07-29,2024,7,Monday,Comedy,The Misfit,No,1,No,USA,36
SESS-00927,USER-0137,Jessica,Anderson,New Subscriber,Red,Standard,2024-12-18,2024,12,Wednesday,Comedy,Laugh Track,No,1,No,USA,59
SESS-00928,USER-0092,Amanda,Harris,Family Account,Beige,Queen,2024-05-26,2024,5,Sunday,Comedy,The Misfit,No,3,No,USA,63
SESS-00929,USER-0204,Jessica,Taylor,New Subscriber,Blue,Standard,2024-01-07,2024,1,Sunday,Drama,Crossroads,Yes,3,Yes,USA,32
SESS-00930,USER-0043,Chris,Jackson,New Subscriber,Blue,Queen,2024-08-20,2024,8,Tuesday,Comedy,The Misfit,No,1,No,USA,31
SESS-00931,USER-0189,Ashley,Taylor,Regular User,Blue,Queen,2024-12-10,2024,12,Tuesday,Sci-Fi,The Omega Protocol,No,1,No,USA,25
SESS-00932,USER-0205,Sarah,Taylor,Regular User,Beige,Standard,2024-09-27,2024,9,Friday,Drama,Crossroads,No,1,No,USA,26
SESS-00933,USER-0222,Amanda,Martin,Regular User,Grey,Queen,2024-09-14,2024,9,Saturday,Horror,The Shadow in the Corner,Yes,2,Yes,USA,57
SESS-00934,USER-0282,Joshua,Harris,New Subscriber,Blue,Queen,2024-02-22,2024,2,Thursday,Comedy,Laugh Track,No,1,No,USA,28
SESS-00935,USER-0197,Daniel,Thompson,New Subscriber,Red,Standard,2024-07-18,2024,7,Thursday,Comedy,Just Kidding,No,1,No,USA,61
SESS-00936,USER-0275,Ashley,Anderson,Regular User,Beige,Standard,2024-01-21,2024,1,Sunday,Sci-Fi,Dimension Drift,Yes,3,Yes,USA,63
SESS-00937,USER-0240,Chris,Taylor,New Subscriber,Blue,Queen,2024-10-27,2024,10,Sunday,Drama,The Inheritance,No,3,No,USA,35
SESS-00938,USER-0184,Daniel,Taylor,New Subscriber,Blue,King,2024-02-21,2024,2,Wednesday,Drama,Crossroads,No,2,Yes,USA,49
SESS-00939,USER-0175,Amanda,Anderson,Regular User,Beige,King,2024-11-28,2024,11,Thursday,Sci-Fi,The Omega Protocol,Yes,1,Yes,USA,61
SESS-00940,USER-0070,Matthew,Thompson,Regular User,Black,King,2024-12-09,2024,12,Monday,Horror,Don't Look Back,No,1,No,USA,53
SESS-00941,USER-0243,Amanda,Taylor,Regular User,Blue,Standard,2024-01-01,2024,1,Monday,Sci-Fi,Dimension Drift,Yes,2,Yes,USA,62
SESS-00942,USER-0121,Joshua,Martin,Regular User,Black,King,2024-08-27,2024,8,Tuesday,Sci-Fi,Dimension Drift,No,1,No,United States,38
SESS-00943,USER-0093,Daniel,Jackson,Family Account,Blue,King,2024-07-07,2024,7,Sunday,Family,The Magical Treehouse,No,2,No,USA,44
SESS-00944,USER-0019,Matthew,White,Family Account,Beige,Standard,2024-12-16,2024,12,Monday,Comedy,Just Kidding,No,1,No,USA,59
SESS-00945,USER-0013,Joshua,White,Regular User,Black,Queen,2024-01-04,2024,1,Thursday,Drama,City Lights,No,1,No,USA,38
SESS-00946,USER-0196,Chris,Thompson,Regular User,Blue,Standard,2024-10-21,2024,10,Monday,Family,Adventures of Sparky,No,1,No,USA,28
SESS-00947,USER-0035,Ashley,Anderson,New Subscriber,Red,Queen,2024-04-07,2024,4,Sunday,Sci-Fi,The Omega Protocol,Yes,2,Yes,USA,61
SESS-00948,USER-0047,Ashley,Thomas,Family Account,Black,Queen,2024-10-31,2024,10,Thursday,Drama,Last Hope,No,1,No,USA,51
SESS-00949,USER-0277,Joshua,Harris,New Subscriber,Red,Queen,2024-12-20,2024,12,Friday,Sci-Fi,Chronos,Yes,1,Yes,USA,22
SESS-00950,USER-0222,Amanda,Martin,Regular User,Grey,Queen,2024-04-11,2024,4,Thursday,Horror,The Shadow in the Corner,No,1,No,USA,45
SESS-00951,USER-0010,Chris,Thompson,New Subscriber,Grey,Standard,2024-10-30,2024,10,Wednesday,Sci-Fi,Galaxy Runners,No,1,No,USA,27
SESS-00952,USER-0160,Joshua,Harris,New Subscriber,Black,Queen,2024-12-20,2024,12,Friday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,29
SESS-00953,USER-0196,Chris,Thompson,Regular User,,Standard,2024-11-23,2024,11,Saturday,Drama,Crossroads,Yes,2,Yes,USA,58
SESS-00954,USER-0195,Chris,Thompson,New Subscriber,Grey,King,2024-08-09,2024,8,Friday,Comedy,Weekend Getaway,Yes,1,Yes,USA,20
SESS-00955,USER-0215,Daniel,Jackson,Family Account,Grey,Standard,2024-12-27,2024,12,Friday,Family,The Magical Treehouse,No,5,No,USA,18
SESS-00956,USER-0155,Daniel,Thomas,New Subscriber,Grey,Standard,2024-06-15,2024,6,Saturday,Comedy,Laugh Track,No,3,No,USA,54
SESS-00957,USER-0070,Matthew,Thompson,Regular User,Black,King,2024-04-18,2024,4,Thursday,Drama,City Lights,No,1,No,USA,57
SESS-00958,USER-0159,Chris,Taylor,New Subscriber,Beige,Queen,2024-09-18,2024,9,Wednesday,Comedy,The Misfit,No,1,No,USA,18
SESS-00959,USER-0229,Joshua,Thomas,Regular User,Black,Queen,2024-11-09,2024,11,Saturday,Sci-Fi,The Omega Protocol,No,3,No,USA,30
SESS-00960,USER-0209,Amanda,White,Family Account,Black,King,2024-06-30,2024,6,Sunday,Comedy,Weekend Getaway,No,3,No,USA,55
SESS-00961,USER-0114,Matthew,Martin,Regular User,Blue,Standard,2024-06-26,2024,6,Wednesday,Drama,City Lights,Yes,1,Yes,United States,32
SESS-00962,USER-0001,Ashley,Taylor,Regular User,Blue,King,2024-12-15,2024,12,Sunday,Sci-Fi,Dimension Drift,Yes,2,No,USA,24
SESS-00963,USER-0148,Sarah,White,Family Account,Grey,King,2024-02-15,2024,2,Thursday,Family,The Magical Treehouse,No,1,No,USA,47
SESS-00964,USER-0040,Matthew,Martin,Regular User,Grey,Queen,2024-06-14,2024,6,Friday,Sci-Fi,Chronos,Yes,1,Yes,USA,41
SESS-00965,USER-0236,Sarah,Thompson,Regular User,Red,Standard,2024-09-14,2024,9,Saturday,Sci-Fi,The Omega Protocol,Yes,2,Yes,USA,25
SESS-00966,USER-0172,Amanda,Martin,Regular User,,Queen,2024-01-08,2024,1,Monday,Drama,The Inheritance,Yes,2,Yes,USA,20
SESS-00967,USER-0011,Joshua,Martin,Regular User,Grey,King,2024-04-07,2024,4,Sunday,Sci-Fi,Chronos,No,2,No,USA,32
SESS-00968,USER-0009,Joshua,Taylor,Regular User,Grey,King,2024-12-11,2024,12,Wednesday,Family,Adventures of Sparky,Yes,5,No,USA,53
SESS-00969,USER-0204,Jessica,Taylor,New Subscriber,Blue,Standard,2024-04-12,2024,4,Friday,Sci-Fi,Dimension Drift,No,1,Yes,USA,58
SESS-00970,USER-0079,Ashley,Jackson,Family Account,Beige,Standard,2024-02-07,2024,2,Wednesday,Comedy,Laugh Track,No,2,No,USA,60
SESS-00971,USER-0134,Daniel,Harris,Regular User,Black,Queen,2024-12-16,2024,12,Monday,Sci-Fi,Chronos,No,1,No,USA,31
SESS-00972,USER-0250,Chris,White,New Subscriber,Blue,Queen,2024-08-02,2024,8,Friday,Comedy,Weekend Getaway,No,1,No,USA,44
SESS-00973,USER-0157,Ashley,Jackson,New Subscriber,Red,Queen,2024-07-18,2024,7,Thursday,Sci-Fi,Dimension Drift,No,1,No,USA,47
SESS-00974,USER-0198,Joshua,White,Regular User,Black,Queen,2024-11-01,2024,11,Friday,Horror,Echoes of Fear,No,2,No,USA,58
SESS-00975,USER-0046,Ashley,Taylor,New Subscriber,Red,King,2024-12-19,2024,12,Thursday,Sci-Fi,The Omega Protocol,Yes,1,Yes,USA,61
SESS-00976,USER-0288,Sarah,Anderson,Family Account,Blue,Standard,2024-10-08,2024,10,Tuesday,Family,The Magical Treehouse,No,1,No,USA,54
SESS-00977,USER-0001,Ashley,Taylor,Regular User,Blue,King,2024-03-28,2024,3,Thursday,Comedy,Weekend Getaway,No,1,No,USA,23
SESS-00978,USER-0291,Daniel,White,New Subscriber,Blue,Queen,2024-07-16,2024,7,Tuesday,Comedy,Just Kidding,No,1,No,USA,36
SESS-00979,USER-0049,Sarah,White,New Subscriber,Black,King,2024-10-03,2024,10,Thursday,Drama,Crossroads,Yes,1,Yes,USA,54
SESS-00980,USER-0182,Jessica,White,Regular User,Grey,Standard,2024-08-04,2024,8,Sunday,Sci-Fi,Galaxy Runners,No,1,No,USA,18
SESS-00981,USER-0107,Joshua,Harris,Regular User,Black,Queen,2024-10-05,2024,10,Saturday,Sci-Fi,Chronos,No,3,No,USA,42
SESS-00982,USER-0077,Daniel,Taylor,Regular User,Blue,Queen,2024-07-22,2024,7,Monday,Sci-Fi,Galaxy Runners,No,1,No,USA,27
SESS-00983,USER-0095,Ashley,Anderson,Regular User,Beige,Standard,2024-03-21,2024,3,Thursday,Drama,Last Hope,No,1,No,USA,63
SESS-00984,USER-0037,Matthew,Anderson,Regular User,Grey,Standard,2024-06-06,2024,6,Thursday,Horror,The Shadow in the Corner,No,1,No,USA,43
SESS-00985,USER-0195,Chris,Thompson,New Subscriber,Grey,King,2024-07-14,2024,7,Sunday,Drama,The Inheritance,No,2,No,USA,40
SESS-00986,USER-0087,Ashley,Thompson,New Subscriber,Red,Standard,2024-11-13,2024,11,Wednesday,Drama,City Lights,Yes,1,Yes,USA,34
SESS-00987,USER-0232,Chris,White,Regular User,Red,Queen,2024-09-27,2024,9,Friday,Sci-Fi,Galaxy Runners,No,1,No,USA,47
SESS-00988,USER-0023,Matthew,Jackson,Family Account,Beige,King,2024-08-04,2024,8,Sunday,Drama,The Inheritance,Yes,1,Yes,USA,44
SESS-00989,USER-0114,Matthew,Martin,Regular User,Blue,Standard,2024-05-26,2024,5,Sunday,Horror,Echoes of Fear,No,3,No,USA,28
SESS-00990,USER-0037,Matthew,Anderson,Regular User,Grey,Standard,2024-02-10,2024,2,Saturday,Family,The Magical Treehouse,Yes,4,Yes,USA,21
SESS-00991,USER-0013,Joshua,White,Regular User,Black,Queen,2024-11-28,2024,11,Thursday,Sci-Fi,The Omega Protocol,No,1,No,USA,35
SESS-00992,USER-0186,Amanda,Thompson,Regular User,Black,Queen,2024-11-22,2024,11,Friday,Drama,Crossroads,No,1,No,USA,36
SESS-00993,USER-0072,Joshua,Jackson,New Subscriber,Red,Queen,2024-10-30,2024,10,Wednesday,Sci-Fi,The Omega Protocol,No,1,Yes,USA,53
SESS-00994,USER-0079,Ashley,Jackson,Family Account,Beige,Standard,2024-03-16,2024,3,Saturday,Family,The Magical Treehouse,Yes,2,Yes,USA,61
SESS-00995,USER-0191,Joshua,Taylor,Regular User,Grey,Standard,2024-10-10,2024,10,Thursday,Comedy,Laugh Track,No,1,No,USA,63
SESS-00996,USER-0184,Daniel,Taylor,New Subscriber,Blue,King,2024-02-04,2024,2,Sunday,Drama,The Inheritance,No,3,No,USA,43
SESS-00997,USER-0299,Amanda,White,New Subscriber,Beige,Queen,2024-09-11,2024,9,Wednesday,Drama,Last Hope,No,1,Yes,USA,18
SESS-00998,USER-0235,Joshua,Anderson,New Subscriber,Beige,Queen,2024-11-04,2024,11,Monday,Family,The Magical Treehouse,No,2,No,USA,37
SESS-00999,USER-0200,Matthew,Harris,Regular User,Black,Queen,2024-08-12,2024,8,Monday,Sci-Fi,The Omega Protocol,Yes,1,Yes,USA,28
SESS-01000,USER-0283,Daniel,Harris,New Subscriber,Red,King,2024-12-31,2024,12,Tuesday,Comedy,The Misfit,No,1,No,USA,42
SESS-01001,USER-0197,Daniel,Thompson,New Subscriber,Red,Standard,2024-07-27,2024,7,Saturday,Comedy,The Misfit,Yes,1,Yes,USA,36
SESS-01002,USER-0134,Daniel,Harris,Regular User,Black,Queen,2024-09-17,2024,9,Tuesday,Sci-Fi,Dimension Drift,Yes,1,Yes,USA,49
SESS-01003,USER-0013,Joshua,White,Regular User,Black,Queen,2024-07-25,2024,7,Thursday,Horror,The Shadow in the Corner,No,1,No,USA,18
SESS-01004,USER-0034,Matthew,Harris,Regular User,Black,Standard,2024-06-07,2024,6,Friday,Sci-Fi,Chronos,No,1,No,USA,18
SESS-01005,USER-0064,Sarah,Harris,Regular User,Beige,King,2024-10-27,2024,10,Sunday,Drama,Last Hope,Yes,3,Yes,USA,20
SESS-01006,USER-0264,Chris,Harris,Regular User,Beige,Standard,2024-02-10,2024,2,Saturday,Drama,The Inheritance,Yes,3,Yes,USA,63
SESS-01007,USER-0266,Daniel,Jackson,New Subscriber,Blue,Standard,2024-05-19,2024,5,Sunday,Horror,The Shadow in the Corner,No,3,No,USA,57
SESS-01008,USER-0062,Jessica,Harris,Regular User,Black,King,2024-05-28,2024,5,Tuesday,Horror,The Shadow in the Corner,No,1,No,USA,49
SESS-01009,USER-0039,Sarah,Anderson,Regular User,Blue,Standard,2024-12-24,2024,12,Tuesday,Sci-Fi,Dimension Drift,No,1,No,USA,64
SESS-01010,USER-0100,Sarah,Martin,New Subscriber,Red,Standard,2024-01-11,2024,1,Thursday,Comedy,The Misfit,No,2,No,United States,53
