TransactionID,LineItemID,CustomerID,FirstName,LastName,CustomerSegment,LaptopBrand,FavoriteMusic,SaleDate,Year,Month,DayOfWeek,Hour,TimeOfDay,ProductCategory,ProductID,UnitsSold,UnitPrice,PreDiscountRevenue,Revenue,OfferUsed,Location
TRANS-04537,1,CUST-0329,Ana,Fernandes,Tourist,Apple,Indie,2024-09-23,2024,9,Monday,9,Morning,Pastry,PAST-134,1,2.37,2.37,2.01,Yes,Downtown
TRANS-04538,1,CUST-0295,Mariana,Gomes,Student,HP,Electronic,2024-08-02,2024,8,Friday,18,Afternoon,Hot Drink,HOT -107,1,2.57,2.57,2.57,No,Campus
TRANS-04538,2,CUST-0295,Mariana,Gomes,Student,HP,Electronic,2024-08-02,2024,8,Friday,18,Afternoon,Pastry,PAST-132,1,1.72,1.72,1.72,No,Downtown
TRANS-04540,1,CUST-0303,Francisco,Fernandes,Tourist,HP,Fado,2024-05-10,2024,5,Friday,15,Afternoon,Cold Drink,COLD-174,1,3.92,3.92,3.92,No,Downtown
TRANS-04541,1,CUST-0231,Miguel,Fernandes,Student,HP,Pop,2024-07-25,2024,7,Thursday,16,Afternoon,Cold Drink,COLD-168,1,3.03,3.03,3.03,No,Downtown
TRANS-04541,2,CUST-0231,Miguel,Fernandes,Student,HP,Pop,2024-07-25,2024,7,Thursday,16,Afternoon,Cold Drink,COLD-134,2,3.27,6.54,6.54,No,Downtown
TRANS-04543,1,CUST-0141,Tiago,Gomes,Regular,None,Indie,2024-06-15,2024,6,Saturday,16,Afternoon,Pastry,PAST-120,2,1.76,3.52,3.52,No,Downtown
TRANS-04543,2,CUST-0141,Tiago,Gomes,Regular,None,Indie,2024-06-15,2024,6,Saturday,16,Afternoon,Pastry,PAST-127,1,2.35,2.35,2.35,No,Downtown
TRANS-04545,1,CUST-0107,Diogo,Gomes,Student,Apple,Electronic,2024-05-07,2024,5,Tuesday,11,Lunchtime,Sandwich,SAND-102,1,5.69,5.69,4.83,Yes,Downtown
TRANS-04546,1,CUST-0140,Carolina,Goncalves,Student,HP,Pop,2024-08-21,2024,8,Wednesday,9,Morning,Sandwich,SAND-149,1,5.94,5.94,5.94,No,Downtown
TRANS-04546,2,CUST-0140,Carolina,Goncalves,Student,HP,Pop,2024-08-21,2024,8,Wednesday,9,Morning,Sandwich,SAND-120,1,6.49,6.49,6.49,No,Downtown
TRANS-04548,1,CUST-0091,Tiago,Rodrigues,Tourist,HP,Indie,2024-07-06,2024,7,Saturday,11,Lunchtime,Hot Drink,HOT -196,1,2.07,2.07,2.07,No,Downtown
TRANS-04549,1,CUST-0062,Ana,Rodrigues,Tourist,Apple,Fado,2024-03-05,2024,3,Tuesday,18,Afternoon,Cold Drink,COLD-168,1,4.11,4.11,4.11,No,Downtown
TRANS-04550,1,CUST-0304,Diogo,Fernandes,Regular,None,Electronic,2024-05-27,2024,5,Monday,8,Morning,Hot Drink,HOT -197,1,2.13,2.13,1.81,Yes,Downtown
TRANS-04551,1,CUST-0301,Diogo,Ferreira,Regular,HP,Electronic,2024-06-25,2024,6,Tuesday,10,Morning,Cold Drink,COLD-107,1,3.94,3.94,3.94,No,Downtown
TRANS-04552,1,CUST-0053,Ana,Martins,Regular,Apple,Electronic,2024-10-01,2024,10,Tuesday,15,Afternoon,Hot Drink,HOT -194,1,2.15,2.15,2.15,No,Downtown
TRANS-04553,1,CUST-0198,Ana,Ferreira,Tourist,Lenovo,Pop,2024-06-27,2024,6,Thursday,14,Afternoon,Cold Drink,COLD-154,3,3.4,10.2,10.2,No,Downtown
TRANS-04554,1,CUST-0253,Ana,Rodrigues,Regular,None,Indie,2024-01-20,2024,1,Saturday,18,Afternoon,Hot Drink,HOT -134,2,2.35,4.71,4.71,No,Downtown
TRANS-04555,1,CUST-0338,Miguel,Rodrigues,Regular,Lenovo,Electronic,2024-08-31,2024,8,Saturday,11,Lunchtime,Hot Drink,HOT -198,1,3.06,3.06,3.06,No,Downtown
TRANS-04556,1,CUST-0042,Diogo,Ferreira,Student,Apple,Pop,2024-05-10,2024,5,Friday,11,Lunchtime,Cold Drink,COLD-148,1,4.22,4.22,4.22,No,Downtown
TRANS-04557,1,CUST-0180,Tiago,Oliveira,Regular,Dell,Electronic,2024-05-14,2024,5,Tuesday,14,Afternoon,Cold Drink,COLD-195,1,2.8,2.8,2.8,No,Downtown
TRANS-04557,2,CUST-0180,Tiago,Oliveira,Regular,Dell,Electronic,2024-05-14,2024,5,Tuesday,14,Afternoon,Pastry,PAST-169,1,1.8,1.8,1.8,No,Downtown
TRANS-04557,3,CUST-0180,Tiago,Oliveira,Regular,Dell,Electronic,2024-05-14,2024,5,Tuesday,14,Afternoon,Cold Drink,COLD-198,1,3.27,3.27,3.27,No,Downtown
TRANS-04560,1,CUST-0029,Ana,Rodrigues,Student,Lenovo,Electronic,2024-11-08,2024,11,Friday,15,Afternoon,Hot Drink,HOT -140,1,3.35,3.35,3.35,No,Downtown
TRANS-04560,2,CUST-0029,Ana,Rodrigues,Student,Lenovo,Electronic,2024-11-08,2024,11,Friday,15,Afternoon,Cold Drink,COLD-174,1,4.4,4.4,3.74,Yes,Downtown
TRANS-04562,1,CUST-0047,Sofia,Gomes,Regular,Apple,Fado,2024-11-26,2024,11,Tuesday,10,Morning,Hot Drink,HOT -149,2,2.34,4.68,3.98,Yes,Downtown
TRANS-04562,2,CUST-0047,Sofia,Gomes,Regular,Apple,Fado,2024-11-26,2024,11,Tuesday,10,Morning,Hot Drink,HOT -172,2,2.15,4.3,3.66,Yes,Downtown
TRANS-04564,1,CUST-0050,Francisco,Fernandes,Student,None,Indie,2024-10-05,2024,10,Saturday,20,Afternoon,Hot Drink,HOT -148,1,3.38,3.38,3.38,No,Downtown
TRANS-04564,2,CUST-0050,Francisco,Fernandes,Student,None,Indie,2024-10-05,2024,10,Saturday,20,Afternoon,Sandwich,SAND-108,2,6.36,12.72,10.81,Yes,Downtown
TRANS-04566,1,CUST-0310,Tiago,Goncalves,Student,Dell,Electronic,2024-07-24,2024,7,Wednesday,13,Lunchtime,Pastry,PAST-156,1,1.75,1.75,1.49,Yes,Downtown
TRANS-04566,2,CUST-0310,Tiago,Goncalves,Student,Dell,Electronic,2024-07-24,2024,7,Wednesday,13,Lunchtime,Pastry,PAST-173,1,2.17,2.17,2.17,No,Downtown
TRANS-04568,1,CUST-0306,Tiago,Rodrigues,Regular,Dell,Electronic,2024-06-09,2024,6,Sunday,14,Afternoon,Cold Drink,COLD-196,2,3.63,7.26,7.26,No,Downtown
TRANS-04569,1,CUST-0240,Diogo,Oliveira,Tourist,HP,Fado,2024-08-24,2024,8,Saturday,13,Lunchtime,Pastry,PAST-148,1,2.38,2.38,2.38,No,Downtown
TRANS-04570,1,CUST-0035,Mariana,Oliveira,Student,None,Pop,2024-03-23,2024,3,Saturday,11,Lunchtime,Sandwich,SAND-138,1,6.45,6.45,5.48,Yes,Downtown
TRANS-04570,2,CUST-0035,Mariana,Oliveira,Student,None,Pop,2024-03-23,2024,3,Saturday,11,Lunchtime,Cold Drink,COLD-197,1,2.77,2.77,2.77,No,Downtown
TRANS-04570,3,CUST-0035,Mariana,Oliveira,student,None,Pop,2024-03-23,2024,3,Saturday,11,Lunchtime,Pastry,PAST-179,1,1.79,1.79,1.52,Yes,Downtown
TRANS-04573,1,CUST-0323,Mariana,Goncalves,Tourist,Dell,Pop,2024-02-15,2024,2,Thursday,13,Lunchtime,Sandwich,SAND-104,2,3.99,7.99,7.99,No,Downtown
TRANS-04573,2,CUST-0323,Mariana,Goncalves,Tourist,Dell,Pop,2024-02-15,2024,2,Thursday,13,Lunchtime,Sandwich,SAND-192,2,4.01,8.02,8.02,No,Downtown
TRANS-04575,1,CUST-0051,Ana,Goncalves,Regular,Apple,Pop,2024-03-16,2024,3,Saturday,19,Afternoon,Pastry,PAST-114,1,2.28,2.28,2.28,No,Downtown
TRANS-04576,1,CUST-0022,Sofia,Goncalves,Tourist,None,Fado,2024-10-30,2024,10,Wednesday,12,Lunchtime,Hot Drink,HOT -129,1,2.28,2.28,2.28,No,Downtown
TRANS-04576,2,CUST-0022,Sofia,Goncalves,Tourist,None,Fado,2024-10-30,2024,10,Wednesday,12,Lunchtime,Hot Drink,HOT -167,1,2.45,2.45,2.45,No,Downtown
TRANS-04578,1,CUST-0044,Miguel,Fernandes,Regular,Lenovo,Electronic,2024-12-10,2024,12,Tuesday,17,Afternoon,Pastry,PAST-171,1,1.96,1.96,1.96,No,Downtown
TRANS-04578,2,CUST-0044,Miguel,Fernandes,Regular,Lenovo,Electronic,2024-12-10,2024,12,Tuesday,17,Afternoon,Pastry,PAST-194,2,1.71,3.42,3.42,No,Downtown
TRANS-04580,1,CUST-0057,Carolina,Rodrigues,Tourist,Apple,Indie,2024-12-08,2024,12,Sunday,19,Afternoon,Sandwich,SAND-131,2,3.95,7.89,7.89,No,Downtown
TRANS-04581,1,CUST-0021,Ana,Oliveira,Tourist,Lenovo,Pop,2024-12-25,2024,12,Wednesday,15,Afternoon,Cold Drink,COLD-129,1,2.7,2.7,2.7,No,Downtown
TRANS-04582,1,CUST-0109,Francisco,Goncalves,Regular,Lenovo,Pop,2024-07-18,2024,7,Thursday,19,Afternoon,Pastry,PAST-109,1,1.97,1.97,1.97,No,Downtown
TRANS-04583,1,CUST-0296,Ana,Rodrigues,Student,HP,Fado,2024-09-11,2024,9,Wednesday,16,Afternoon,Sandwich,SAND-176,1,5.73,5.73,5.73,No,Downtown
TRANS-04583,2,CUST-0296,Ana,Rodrigues,Student,HP,Fado,2024-09-11,2024,9,Wednesday,16,Afternoon,Hot Drink,HOT -188,1,3.39,3.39,3.39,No,Downtown
TRANS-04583,3,CUST-0296,Ana,Rodrigues,Student,HP,Fado,2024-09-11,2024,9,Wednesday,16,Afternoon,Hot Drink,HOT -142,1,3.3,3.3,3.3,No,Downtown
TRANS-04586,1,CUST-0164,Miguel,Gomes,Tourist,None,Indie,2024-06-14,2024,6,Friday,18,Afternoon,Sandwich,SAND-195,1,4.52,4.52,4.52,No,Downtown
TRANS-04587,1,CUST-0162,Diogo,Gomes,student,Apple,Electronic,2024-05-18,2024,5,Saturday,9,Morning,Sandwich,SAND-138,1,6.29,6.29,6.29,No,Downtown
TRANS-04588,1,CUST-0148,Carolina,Martins,Student,None,Electronic,2024-05-02,2024,5,Thursday,16,Afternoon,Hot Drink,HOT -164,1,2.43,2.43,2.07,Yes,Downtown
TRANS-04588,2,CUST-0148,Carolina,Martins,Student,None,Electronic,2024-05-02,2024,5,Thursday,16,Afternoon,Pastry,PAST-101,2,2.01,4.03,4.03,No,Downtown
TRANS-04590,1,CUST-0286,Ana,Sousa,Regular,Apple,Pop,2024-07-26,2024,7,Friday,19,Afternoon,Pastry,PAST-105,1,1.76,1.76,1.76,No,Downtown
TRANS-04591,1,CUST-0061,Tiago,Sousa,Student,HP,Fado,2024-06-01,2024,6,Saturday,12,Lunchtime,Cold Drink,COLD-195,1,3.99,3.99,3.99,No,Downtown
TRANS-04592,1,CUST-0026,Ana,Goncalves,Regular,Lenovo,Pop,2024-10-17,2024,10,Thursday,18,Afternoon,Hot Drink,HOT -149,1,2.37,2.37,2.37,No,Downtown
TRANS-04593,1,CUST-0255,Tiago,Ferreira,Regular,Dell,Indie,2024-06-18,2024,6,Tuesday,19,Afternoon,Sandwich,SAND-163,2,3.65,7.29,7.29,No,Downtown
TRANS-04594,1,CUST-0168,Tiago,Martins,Regular,None,Indie,2024-07-01,2024,7,Monday,8,Morning,Pastry,PAST-168,1,2.37,2.37,2.01,Yes,Campus
TRANS-04595,1,CUST-0104,Carolina,Fernandes,Regular,Lenovo,Fado,2024-10-20,2024,10,Sunday,13,Lunchtime,Hot Drink,HOT -167,1,2.41,2.41,2.41,No,Downtown
TRANS-04596,1,CUST-0004,Mariana,Gomes,Regular,None,Fado,2024-11-17,2024,11,Sunday,13,Lunchtime,Hot Drink,HOT -191,2,2.27,4.54,4.54,No,Downtown
TRANS-04597,1,CUST-0309,Francisco,Goncalves,Regular,Dell,Electronic,2024-07-18,2024,7,Thursday,13,Lunchtime,Pastry,PAST-131,1,2.35,2.35,2.35,No,Downtown
TRANS-04597,2,CUST-0309,Francisco,Goncalves,Regular,Dell,Electronic,2024-07-18,2024,7,Thursday,13,Lunchtime,Hot Drink,HOT -133,1,3.09,3.09,3.09,No,Downtown
TRANS-04599,1,CUST-0032,Sofia,Ferreira,Regular,Dell,Indie,2024-11-07,2024,11,Thursday,16,Afternoon,Cold Drink,COLD-146,1,3.29,3.29,3.29,No,Downtown
TRANS-04600,1,CUST-0121,Sofia,Martins,Regular,None,Electronic,2024-06-09,2024,6,Sunday,8,Morning,Sandwich,SAND-146,1,5.08,5.08,5.08,No,Downtown
TRANS-04601,1,CUST-0142,Sofia,Martins,Regular,Apple,Electronic,2024-06-06,2024,6,Thursday,8,Morning,Hot Drink,HOT -124,1,2.54,2.54,2.16,Yes,Downtown
TRANS-04601,2,CUST-0142,Sofia,Martins,Regular,Apple,Electronic,2024-06-06,2024,6,Thursday,8,Morning,Hot Drink,HOT -182,1,2.08,2.08,1.77,Yes,Downtown
TRANS-04603,1,CUST-0142,Sofia,Martins,Regular,Apple,Electronic,2024-03-31,2024,3,Sunday,17,Afternoon,Pastry,PAST-144,1,2.13,2.13,1.81,Yes,Downtown
TRANS-04604,1,CUST-0220,Francisco,Rodrigues,Regular,Lenovo,Indie,2024-10-21,2024,10,Monday,11,Lunchtime,Sandwich,SAND-149,1,4.4,4.4,4.4,No,Downtown
TRANS-04605,1,CUST-0080,Carolina,Fernandes,Student,HP,Fado,2024-02-22,2024,2,Thursday,9,Morning,Cold Drink,COLD-104,1,3.1,3.1,3.1,No,Downtown
TRANS-04605,2,CUST-0080,Carolina,Fernandes,Student,HP,Fado,2024-02-22,2024,2,Thursday,9,Morning,Cold Drink,COLD-174,1,3.76,3.76,3.76,No,Downtown
TRANS-04605,3,CUST-0080,Carolina,Fernandes,Student,HP,Fado,2024-02-22,2024,2,Thursday,9,Morning,Cold Drink,COLD-181,1,2.55,2.55,2.55,No,Downtown
TRANS-04608,1,CUST-0185,Ana,Ferreira,Regular,None,Pop,2024-04-06,2024,4,Saturday,12,Lunchtime,Sandwich,SAND-182,2,3.56,7.12,7.12,No,Downtown
TRANS-04609,1,CUST-0217,Diogo,Sousa,Student,None,Indie,2024-07-29,2024,7,Monday,14,Afternoon,Cold Drink,COLD-126,1,2.75,2.75,2.75,No,Downtown
TRANS-04609,2,CUST-0217,Diogo,Sousa,Student,,Indie,2024-07-29,2024,7,Monday,14,Afternoon,Pastry,PAST-149,1,1.87,1.87,1.87,No,Downtown
TRANS-04611,1,CUST-0166,Tiago,Fernandes,Tourist,Apple,Electronic,2024-09-09,2024,9,Monday,15,Afternoon,Pastry,PAST-125,1,2.07,2.07,2.07,No,Downtown
TRANS-04611,2,CUST-0166,Tiago,Fernandes,Tourist,Apple,Electronic,2024-09-09,2024,9,Monday,15,Afternoon,Hot Drink,HOT -134,1,2.96,2.96,2.96,No,Downtown
TRANS-04613,1,CUST-0099,Ana,Rodrigues,Student,HP,Fado,2024-08-01,2024,8,Thursday,10,Morning,Hot Drink,HOT -129,1,2.9,2.9,2.47,Yes,Downtown
TRANS-04614,1,CUST-0321,Sofia,Ferreira,Student,HP,Indie,2024-04-18,2024,4,Thursday,9,Morning,Sandwich,SAND-190,1,3.72,3.72,3.72,No,Downtown
TRANS-04615,1,CUST-0024,Sofia,Goncalves,Regular,None,Electronic,2024-10-11,2024,10,Friday,9,Morning,Sandwich,SAND-116,1,6.5,6.5,6.5,No,Downtown
TRANS-04615,2,CUST-0024,Sofia,Goncalves,Regular,None,Electronic,2024-10-11,2024,10,Friday,9,Morning,Pastry,PAST-128,2,1.97,3.94,3.35,Yes,Downtown
TRANS-04615,3,CUST-0024,Sofia,Goncalves,Regular,None,Electronic,2024-10-11,2024,10,Friday,9,Morning,Pastry,PAST-194,2,2.42,4.83,4.83,No,Downtown
TRANS-04618,1,CUST-0014,Tiago,Gomes,Regular,Apple,Pop,2024-01-18,2024,1,Thursday,15,Afternoon,Sandwich,SAND-195,1,6.37,6.37,6.37,No,Downtown
TRANS-04618,2,CUST-0014,Tiago,Gomes,Regular,Apple,Pop,2024-01-18,2024,1,Thursday,15,Afternoon,Hot Drink,HOT -177,1,2.77,2.77,2.77,No,Downtown
TRANS-04620,1,CUST-0293,Francisco,Rodrigues,Tourist,Apple,Indie,2024-12-19,2024,12,Thursday,14,Afternoon,Cold Drink,COLD-171,2,3.41,6.81,6.81,No,Downtown
TRANS-04621,1,CUST-0006,Diogo,Rodrigues,Regular,Dell,Fado,2024-12-21,2024,12,Saturday,14,Afternoon,Hot Drink,HOT -150,1,2.76,2.76,2.76,No,Downtown
TRANS-04622,1,CUST-0260,Mariana,Fernandes,Tourist,None,Indie,2024-06-01,2024,6,Saturday,11,Lunchtime,Pastry,PAST-126,1,1.93,1.93,1.93,No,Downtown
TRANS-04622,2,CUST-0260,Mariana,Fernandes,Tourist,None,Indie,2024-06-01,2024,6,Saturday,11,Lunchtime,Sandwich,SAND-105,1,4.14,4.14,4.14,No,Downtown
TRANS-04624,1,CUST-0273,Carolina,Sousa,Regular,None,Fado,2024-02-03,2024,2,Saturday,18,Afternoon,Hot Drink,HOT -124,1,3.18,3.18,3.18,No,Downtown
TRANS-04625,1,CUST-0311,Mariana,Fernandes,Regular,Dell,Fado,2024-01-23,2024,1,Tuesday,9,Morning,Hot Drink,HOT -135,1,2.46,2.46,2.09,Yes,Downtown
TRANS-04626,1,CUST-0306,Tiago,Rodrigues,Regular,Dell,Electronic,2024-04-27,2024,4,Saturday,12,Lunchtime,Hot Drink,HOT -149,1,2.77,2.77,2.77,No,Downtown
TRANS-04626,2,CUST-0306,Tiago,Rodrigues,Regular,Dell,Electronic,2024-04-27,2024,4,Saturday,12,Lunchtime,Sandwich,SAND-167,2,5.47,10.94,10.94,No,Downtown
TRANS-04628,1,CUST-0264,Tiago,Gomes,Regular,Lenovo,Indie,2024-05-24,2024,5,Friday,11,Lunchtime,Hot Drink,HOT -176,1,2.32,2.32,2.32,No,Downtown
TRANS-04629,1,CUST-0250,Carolina,Gomes,Student,HP,Indie,2024-04-01,2024,4,Monday,13,Lunchtime,Cold Drink,COLD-193,1,2.68,2.68,2.68,No,Downtown
TRANS-04629,2,CUST-0250,Carolina,Gomes,Student,HP,Indie,2024-04-01,2024,4,Monday,13,Lunchtime,Hot Drink,HOT -144,1,3.0,3.0,3.0,No,Downtown
TRANS-04629,3,CUST-0250,Carolina,Gomes,Student,HP,Indie,2024-04-01,2024,4,Monday,13,Lunchtime,Sandwich,SAND-148,2,5.21,10.43,10.43,No,Downtown
TRANS-04632,1,CUST-0079,Mariana,Rodrigues,Tourist,None,Pop,2024-01-10,2024,1,Wednesday,8,Morning,Pastry,PAST-127,2,1.72,3.45,2.93,Yes,Downtown
TRANS-04633,1,CUST-0084,Mariana,Martins,Regular,None,Fado,2024-01-06,2024,1,Saturday,9,Morning,Pastry,PAST-193,1,1.88,1.88,1.6,Yes,Downtown
TRANS-04634,1,CUST-0275,Ana,Sousa,Student,HP,Electronic,2024-07-23,2024,7,Tuesday,8,Morning,Cold Drink,COLD-115,1,3.51,3.51,3.51,No,Downtown
TRANS-04634,2,CUST-0275,Ana,Sousa,Student,HP,Electronic,2024-07-23,2024,7,Tuesday,8,Morning,Sandwich,SAND-142,1,4.59,4.59,4.59,No,Downtown
TRANS-04636,1,CUST-0026,Ana,Goncalves,Regular,Lenovo,Pop,2024-06-25,2024,6,Tuesday,9,Morning,Pastry,PAST-181,2,2.33,4.65,3.95,Yes,Downtown
TRANS-04636,2,CUST-0026,Ana,Goncalves,Regular,Lenovo,Pop,2024-06-25,2024,6,Tuesday,9,Morning,Pastry,PAST-160,2,2.43,4.85,4.85,No,Downtown
TRANS-04638,1,CUST-0047,Sofia,Gomes,Regular,Apple,Fado,2024-06-03,2024,6,Monday,10,Morning,Sandwich,SAND-150,1,3.92,3.92,3.92,No,Downtown
TRANS-04639,1,CUST-0157,Tiago,Martins,Regular,Lenovo,Fado,2024-04-26,2024,4,Friday,14,Afternoon,Pastry,PAST-164,1,2.21,2.21,2.21,No,Downtown
TRANS-04640,1,CUST-0132,Francisco,Martins,Regular,None,Pop,2024-11-18,2024,11,Monday,20,Afternoon,Cold Drink,COLD-190,1,2.53,2.53,2.53,No,Downtown
TRANS-04640,2,CUST-0132,Francisco,Martins,Regular,None,Pop,2024-11-18,2024,11,Monday,20,Afternoon,Pastry,PAST-106,1,2.39,2.39,2.39,No,Downtown
TRANS-04642,1,CUST-0330,Mariana,Fernandes,Tourist,Dell,Indie,2024-07-20,2024,7,Saturday,12,Lunchtime,Sandwich,SAND-180,1,6.28,6.28,6.28,No,Downtown
TRANS-04642,2,CUST-0330,Mariana,Fernandes,Tourist,Dell,Indie,2024-07-20,2024,7,Saturday,12,Lunchtime,Cold Drink,COLD-185,1,3.02,3.02,3.02,No,Downtown
TRANS-04644,1,CUST-0270,Carolina,Sousa,Regular,Lenovo,Pop,2024-10-30,2024,10,Wednesday,13,Lunchtime,Hot Drink,HOT -152,1,2.56,2.56,2.56,No,Downtown
TRANS-04644,2,CUST-0270,Carolina,Sousa,Regular,Lenovo,Pop,2024-10-30,2024,10,Wednesday,13,Lunchtime,Cold Drink,COLD-163,1,2.93,2.93,2.93,No,Downtown
TRANS-04646,1,CUST-0227,Mariana,Oliveira,Regular,None,Electronic,2024-09-07,2024,9,Saturday,20,Afternoon,Hot Drink,HOT -175,1,2.01,2.01,2.01,No,Downtown
TRANS-04647,1,CUST-0119,Ana,Fernandes,Regular,Lenovo,Pop,2024-08-14,2024,8,Wednesday,10,Morning,Sandwich,SAND-146,1,4.65,4.65,4.65,No,Downtown
TRANS-04648,1,CUST-0107,Diogo,Gomes,Student,,Electronic,2024-09-11,2024,9,Wednesday,11,Lunchtime,Cold Drink,COLD-133,1,3.11,3.11,3.11,No,Downtown
TRANS-04648,2,CUST-0107,Diogo,Gomes,Student,Apple,Electronic,2024-09-11,2024,9,Wednesday,11,Lunchtime,Sandwich,SAND-171,1,5.35,5.35,5.35,No,Downtown
TRANS-04648,3,CUST-0107,Diogo,Gomes,Student,Apple,Electronic,2024-09-11,2024,9,Wednesday,11,Lunchtime,Sandwich,SAND-104,1,5.95,5.95,5.95,No,Downtown
TRANS-04651,1,CUST-0016,Diogo,Martins,Student,Apple,Electronic,2024-01-13,2024,1,Saturday,10,Morning,Pastry,PAST-133,2,2.41,4.83,4.1,Yes,Downtown
TRANS-04652,1,CUST-0037,Ana,Sousa,Tourist,Lenovo,Electronic,2024-03-08,2024,3,Friday,15,Afternoon,Cold Drink,COLD-160,1,2.56,2.56,2.56,No,Downtown
TRANS-04652,2,CUST-0037,Ana,Sousa,Tourist,Lenovo,Electronic,2024-03-08,2024,3,Friday,15,Afternoon,Cold Drink,COLD-151,1,2.77,2.77,2.77,No,Downtown
TRANS-04652,3,CUST-0037,Ana,Sousa,Tourist,Lenovo,Electronic,2024-03-08,2024,3,Friday,15,Afternoon,Sandwich,SAND-186,1,6.43,6.43,6.43,No,Downtown
TRANS-04655,1,CUST-0242,Francisco,Goncalves,Regular,HP,Fado,2024-10-05,2024,10,Saturday,15,Afternoon,Pastry,PAST-138,2,1.6,3.19,3.19,No,Downtown
TRANS-04656,1,CUST-0258,Francisco,Sousa,Student,None,Electronic,2024-06-08,2024,6,Saturday,16,Afternoon,Pastry,PAST-137,2,1.98,3.97,3.97,No,Downtown
TRANS-04656,2,CUST-0258,Francisco,Sousa,Student,None,Electronic,2024-06-08,2024,6,Saturday,16,Afternoon,Cold Drink,COLD-195,2,4.08,8.16,8.16,No,Downtown
TRANS-04658,1,CUST-0130,Ana,Gomes,Regular,Dell,Electronic,2024-11-19,2024,11,Tuesday,10,Morning,Hot Drink,HOT -110,2,2.93,5.87,5.87,No,Downtown
TRANS-04658,2,CUST-0130,Ana,Gomes,Regular,Dell,Electronic,2024-11-19,2024,11,Tuesday,10,Morning,Pastry,PAST-108,2,2.39,4.77,4.06,Yes,Downtown
TRANS-04660,1,CUST-0243,Miguel,Oliveira,Regular,Dell,Fado,2024-10-12,2024,10,Saturday,19,Afternoon,Hot Drink,HOT -173,1,3.01,3.01,3.01,No,Downtown
TRANS-04660,2,CUST-0243,Miguel,Oliveira,Regular,Dell,Fado,2024-10-12,2024,10,Saturday,19,Afternoon,Sandwich,SAND-126,2,3.83,7.66,7.66,No,Downtown
TRANS-04660,3,CUST-0243,Miguel,Oliveira,Regular,Dell,Fado,2024-10-12,2024,10,Saturday,19,Afternoon,Hot Drink,HOT -109,1,2.79,2.79,2.79,No,Downtown
TRANS-04663,1,CUST-0151,Mariana,Ferreira,Regular,None,Fado,2024-10-28,2024,10,Monday,18,Afternoon,Pastry,PAST-165,1,2.4,2.4,2.4,No,Downtown
TRANS-04664,1,CUST-0307,Sofia,Ferreira,Regular,HP,Fado,2024-11-25,2024,11,Monday,9,Morning,Cold Drink,COLD-182,1,4.25,4.25,4.25,No,Downtown
TRANS-04664,2,CUST-0307,Sofia,Ferreira,Regular,HP,Fado,2024-11-25,2024,11,Monday,9,Morning,Pastry,PAST-189,1,2.31,2.31,1.96,Yes,Downtown
TRANS-04666,1,CUST-0232,Francisco,Gomes,Regular,HP,Fado,2024-10-31,2024,10,Thursday,12,Lunchtime,Hot Drink,HOT -112,1,2.97,2.97,2.97,No,Downtown
TRANS-04666,2,CUST-0232,Francisco,Gomes,Regular,HP,Fado,2024-10-31,2024,10,Thursday,12,Lunchtime,Hot Drink,HOT -145,1,2.7,2.7,2.29,Yes,Downtown
TRANS-04668,1,CUST-0109,Francisco,Goncalves,Regular,Lenovo,Pop,2024-04-10,2024,4,Wednesday,8,Morning,Hot Drink,HOT -178,1,2.71,2.71,2.71,No,Downtown
TRANS-04669,1,CUST-0114,Carolina,Fernandes,Regular,Dell,Pop,2024-09-20,2024,9,Friday,10,Morning,Hot Drink,HOT -191,1,2.25,2.25,1.92,Yes,Downtown
TRANS-04670,1,CUST-0304,Diogo,Fernandes,Regular,None,Electronic,2024-10-06,2024,10,Sunday,13,Lunchtime,Pastry,PAST-196,1,1.56,1.56,1.56,No,Downtown
TRANS-04670,2,CUST-0304,Diogo,Fernandes,Regular,None,Electronic,2024-10-06,2024,10,Sunday,13,Lunchtime,Sandwich,SAND-179,2,5.5,10.99,10.99,No,Downtown
TRANS-04670,3,CUST-0304,Diogo,Fernandes,Regular,None,Electronic,2024-10-06,2024,10,Sunday,13,Lunchtime,Sandwich,SAND-136,2,4.42,8.83,8.83,No,Downtown
TRANS-04673,1,CUST-0200,Ana,Ferreira,Student,Dell,Electronic,2024-04-17,2024,4,Wednesday,20,Afternoon,Hot Drink,HOT -185,1,2.39,2.39,2.39,No,Downtown
TRANS-04673,2,CUST-0200,Ana,Ferreira,Student,Dell,Electronic,2024-04-17,2024,4,Wednesday,20,Afternoon,Hot Drink,HOT -133,1,3.28,3.28,3.28,No,Downtown
TRANS-04675,1,CUST-0291,Tiago,Gomes,Tourist,HP,Fado,2024-03-03,2024,3,Sunday,11,Lunchtime,Sandwich,SAND-113,1,3.71,3.71,3.71,No,Downtown
TRANS-04676,1,CUST-0191,Ana,Goncalves,Student,Dell,Pop,2024-03-06,2024,3,Wednesday,10,Morning,Hot Drink,HOT -193,1,3.3,3.3,2.8,Yes,Downtown
TRANS-04676,2,CUST-0191,Ana,Goncalves,Student,,Pop,2024-03-06,2024,3,Wednesday,10,Morning,Cold Drink,COLD-168,1,4.27,4.27,3.63,Yes,Downtown
TRANS-04678,1,CUST-0300,Miguel,Martins,Regular,Apple,Pop,2024-06-30,2024,6,Sunday,16,Afternoon,Hot Drink,HOT -169,1,2.29,2.29,2.29,No,Downtown
